         time                    omegax                   omegay                   omegaz                     bix                      biy                      biz                      bjx                      bjy                      bjz                      bkx                      bky                      bkz
 1.760000000000000e+00   -1.225082148500510e+00   -9.226641374410405e-01    3.141592653589793e+02   -4.967314491351919e-02   -5.057804226929080e-03   -9.987527207914789e-01   -9.616246914752833e-01   -2.699221237633729e-01    4.919349393295779e-02   -2.698342665717116e-01    9.628688725471924e-01    8.544171339913651e-03
 1.770000000000000e+00    1.130312936826797e+00    9.401380414653748e-01    3.141592653589793e+02    5.223984812153729e-02   -3.902517297392240e-03    9.986269416676804e-01    9.583825821065720e-01    2.812442768394459e-01   -4.903552851763465e-02   -2.806667500431839e-01    9.596282754820302e-01    1.843226291146907e-02
 1.780000000000000e+00   -1.034319500840874e+00   -9.484090182352438e-01    3.141592653589793e+02   -5.493966028576099e-02    1.295632324752162e-02   -9.984056126710910e-01   -9.552912923781502e-01   -2.916140844340428e-01    4.878291159206831e-02   -2.905170914610622e-01    9.564483046398297e-01    2.839824151309848e-02
 1.790000000000000e+00    9.380027952084334e-01    9.474115294428425e-01    3.141592653589793e+02    5.773859238531560e-02   -2.201525631206558e-02    9.980889656921401e-01    9.523825235924640e-01    3.010310372968003e-01   -4.845454918672050e-02   -2.993890173366972e-01    9.533601853834247e-01    3.834805372200448e-02
 1.800000000000000e+00   -8.422640398575487e-01   -9.371669380807806e-01    3.141592653589793e+02   -6.059996661369584e-02    3.099191188621004e-02   -9.976808835702791e-01   -9.496825532418846e-01   -3.095033319257358e-01    4.807011121346677e-02   -3.072957730122740e-01    9.503931759673397e-01    4.818836959166714e-02
 1.810000000000000e+00    7.479963166972422e-01    9.177827781936962e-01    3.141592653589793e+02    6.348530460480295e-02   -3.980058193068806e-02    9.971888135025954e-01    9.472118925469928e-01    3.170475895778159e-01   -4.764930805036645e-02   -3.142598394857253e-01    9.475741341033130e-01    5.782744733382116e-02
 1.820000000000000e+00   -6.560763441089482e-01   -8.894512358359795e-01    3.141592653589793e+02   -6.635522019595766e-02    4.835794687207359e-02   -9.966235466436392e-01   -9.449851044166132e-01   -3.236885170431941e-01    4.721118895284360e-02   -3.203125616960393e-01    9.449271151308186e-01    6.717596229781961e-02
 1.830000000000000e+00    5.673565004958701e-01    8.524468744118072e-01    3.141592653589793e+02    6.917028903233828e-02   -5.658371485473760e-02    9.959988726529221e-01    9.430107766402051e-01    3.294585193643784e-01   -4.677348774583939e-02   -3.254936961792442e-01    9.424730061026757e-01    7.614779389920880e-02
 1.840000000000000e+00   -4.826571623450788e-01   -8.071236431132580e-01    3.141592653589793e+02   -7.189186959662112e-02    6.440120942207415e-02   -9.953311224453556e-01   -9.412916401486869e-01   -3.343972737108510e-01    4.635203898624628e-02   -3.298508864152017e-01    9.402291994830105e-01    8.466076523982143e-02
 1.850000000000000e+00    4.027594161951738e-01    7.539112117306137e-01    3.141592653589793e+02    7.448285334794710e-02   -7.173790813152597e-02    9.946386163283150e-01    9.398248178382246e-01    3.385512723360365e-01   -4.596028472751946e-02   -3.334390743888418e-01    9.382093095558642e-01    9.263733121026085e-02
 1.860000000000000e+00   -3.283981977738910e-01   -6.933106787306745e-01    3.141592653589793e+02   -7.690832542271915e-02    7.852593564571678e-02   -9.939410379439354e-01   -9.386021858734567e-01   -3.419733410343559e-01    4.560888830697742e-02   -3.363198569086038e-01    9.364229340706521e-01    1.000052118432967e-01
 1.870000000000000e+00    2.602559055174080e-01    6.258897022567443e-01    3.141592653589793e+02    7.913612161396552e-02   -8.470251546246244e-02    9.932587568844512e-01    9.376108266670301e-01    3.447221378749477e-01   -4.530546736233693e-02   -3.385607950862667e-01    9.348754631147271e-01    1.066979685697525e-01
 1.880000000000000e+00   -1.989565298261343e-01   -5.522771056901015e-01    3.141592653589793e+02   -8.113727192568840e-02    9.021038464105623e-02   -9.926121244498123e-01   -9.368335509287433e-01   -3.468616353109523e-01    4.505445372962646e-02   -3.402346851152466e-01    9.335679367100357e-01    1.126555217990738e-01
 1.890000000000000e+00    1.450603338449433e-01    4.731570107344227e-01    3.141592653589793e+02    8.288632571167359e-02   -9.499817566191243e-02    9.920207677404315e-01    9.362494653120496e-01    3.484605871425898e-01   -4.485708314582625e-02   -3.414187981199621e-01    9.324969521826065e-01    1.178246088930106e-01
 1.900000000000000e+00   -9.905911634636123e-02   -3.892625517581279e-01    3.141592653589793e+02   -8.436155807751319e-02    9.902076895036833e-02   -9.915029071226091e-01   -9.358345622449130e-01   -3.495919803365731e-01    4.471151294041671e-02   -3.421940964180314e-01    9.316546219503928e-01    1.221591821167721e-01
 1.910000000000000e+00    6.137208248378485e-02    3.013692254752804e-01    3.141592653589793e+02    8.554506168339882e-02   -1.022396186485577e-01    9.910747210970217e-01    9.355623094718643e-01    3.503324704527904e-01   -4.461306130834478e-02   -3.426444330701912e-01    9.310285820133222e-01    1.256207465373101e-01
 1.920000000000000e+00   -3.234234378248762e-02   -2.102879300828136e-01    3.141592653589793e+02   -8.642273218198430e-02    1.046230529912365e-01   -9.907497807934860e-01   -9.354042185821886e-01   -3.507617984693047e-01    4.455455745934139e-02   -3.428557411180011e-01    9.306020511035128e-01    1.281786380981024e-01
 1.930000000000000e+00    1.223406473831370e-02    1.168577478134127e-01    3.141592653589793e+02    8.698415912790866e-02   -1.061465492032795e-01    9.905385737821535e-01    9.353303742590231e-01    3.509621861824814e-01   -4.452678806794958e-02   -3.429152184520276e-01    9.303539401555388e-01    1.298102422437555e-01
 1.940000000000000e+00   -1.230269764521000e-03   -2.193852461260572e-02    3.141592653589793e+02   -8.722243719258221e-02    1.067929812681337e-01   -9.904481337250205e-01   -9.353099090400472e-01   -3.510177071289146e-01    4.451902212096144e-02   -3.429105138347199e-01    9.302590114771837e-01    1.305011535099252e-01
 1.950000000000000e+00   -5.686790864897203e-04   -7.359669960550838e-02    3.141592653589793e+02    8.713391482271571e-02   -1.065528373034242e-01    9.904817887006164e-01    9.353114119014547e-01    3.510136301517076e-01   -4.451959357139584e-02   -3.429289192402277e-01    9.302880867295853e-01    1.302452764519999e-01
 1.960000000000000e+00   -6.854073733251267e-03    1.688693568547802e-01    3.141592653589793e+02   -8.671789903198934e-02    1.054244017107155e-01   -9.906390369396509e-01   -9.353032628214715e-01   -3.510357333201050e-01    4.451651923777131e-02   -3.430565733806472e-01    9.304083025516457e-01    1.290448681800835e-01
 1.970000000000000e+00    2.343171571673908e-02   -2.630030599203739e-01    3.141592653589793e+02    8.597633577615776e-02   -1.034138958293689e-01    9.909155543401209e-01    9.352538894997009e-01    3.511695868955602e-01   -4.449812818974982e-02   -3.433776810726931e-01    9.305834123761695e-01    1.269105226204161e-01
 1.980000000000000e+00   -4.901428897703149e-02    3.551313008541152e-01    3.141592653589793e+02   -8.491348532237898e-02    1.005355696045538e-01   -9.913033336229494e-01   -9.351319464541844e-01   -3.514998053888020e-01    4.445367847027691e-02   -3.439737529636203e-01    9.307741326748417e-01    1.238610964582582e-01
 1.990000000000000e+00    8.336989593638122e-02   -4.444050855748950e-01    3.141592653589793e+02    8.353561119892930e-02   -9.681173585549663e-02    9.917909504827764e-01    9.349064206406400e-01    3.521092704244270e-01   -4.437393743137751e-02   -3.449228700784807e-01    9.309385315274602e-01    1.199235765587475e-01
 2.000000000000000e+00   -1.261865838619688e-01    5.300004506256548e-01    3.141592653589793e+02   -8.185069974125571e-02    9.227273817163063e-02   -9.923639477225211e-01   -9.345466713952792e-01   -3.530783280597078e-01    4.425170319470087e-02   -3.462989776659881e-01    9.310324570311979e-01    1.151328885343421e-01
 2.010000000000000e+00    1.770749009231250e-01   -6.111258076228928e-01    3.141592653589793e+02    7.986822499861818e-02   -8.695684332884013e-02    9.930053242712688e-01    9.340224157601870e-01    3.544839663165559e-01   -4.408224675586050e-02   -3.481712128963348e-01    9.310100026441395e-01    1.095316460534045e-01
 2.020000000000000e+00   -2.355711130068608e-01    6.870290603610617e-01    3.141592653589793e+02   -7.759897091444147e-02    8.091004944972417e-02   -9.936961123041015e-01   -9.333036729882409e-01   -3.563989808915350e-01    4.386365697457704e-02   -3.506032710861412e-01    9.308240060925529e-01    1.031698404855641e-01
 2.030000000000000e+00    3.011410667375647e-01   -7.570044389798792e-01    3.141592653589793e+02    7.505491935666539e-02   -7.418580195382993e-02    9.944160225308326e-01    9.323606841373984e-01    3.588911392122944e-01   -4.359707406223288e-02   -3.536528152748478e-01    9.304265779652033e-01    9.610447057468065e-02
 2.040000000000000e+00   -3.731846799615066e-01    8.203989951573951e-01    3.141592653589793e+02   -7.224920885779480e-02    6.684461066993168e-02   -9.951441352090692e-01   -9.311638240685011e-01   -3.620223551046791e-01    4.328680107870093e-02   -3.573709341316981e-01    9.297696555757837e-01    8.839911203524532e-02
 2.050000000000000e+00    4.510410363312142e-01   -8.766187020672873e-01    3.141592653589793e+02    6.919616499029940e-02   -5.895356329028721e-02    9.958596126579290e-01    9.296835237917223e-01    3.658478882194758e-01   -4.294028729050935e-02   -3.618016533094486e-01    9.288055771050180e-01    8.012342729467996e-02
 2.060000000000000e+00   -5.339940555706831e-01    9.251341029448068e-01    3.141592653589793e+02   -6.591139926951542e-02    5.058573261388471e-02   -9.965424080787655e-01   -9.278902209296280e-01   -3.704155839337080e-01    4.256798185549703e-02   -3.669815054551196e-01    9.274876704493803e-01    7.135261605957537e-02
 2.070000000000000e+00    6.212787055137842e-01   -9.654854526739928e-01    3.141592653589793e+02    6.241196953142960e-02   -4.181947768377860e-02    9.971739453789512e-01    9.257543550670485e-01    3.757651705920930e-01   -4.218306107101734e-02   -3.729391641142059e-01    9.257708506195206e-01    6.216680797062344e-02
 2.080000000000000e+00   -7.120877161551848e-01    9.972872979507641e-01    3.141592653589793e+02   -5.871659100140428e-02    3.273764190895133e-02   -9.977377454725097e-01   -9.232464229617489e-01   -3.819276315977809e-01    4.180103715795509e-02   -3.796951466981239e-01    9.236122189669090e-01    5.265039932555775e-02
 2.090000000000000e+00    8.055787497791861e-01   -1.020232443425507e+00    3.141592653589793e+02    5.484588394016271e-02   -2.342665446459134e-02    9.982199761939059e-01    9.203371060423429e-01    3.889246699252353e-01   -4.143926112023572e-02   -3.872615915024707e-01    9.209716569931756e-01    4.289133668261921e-02
 2.100000000000000e+00   -9.008819748659959e-01    1.034095253876983e+00    3.141592653589793e+02   -5.082264093879202e-02    1.397554458626032e-02   -9.986099054779402e-01   -9.169974794037300e-01   -3.967682820539274e-01    4.111633641546322e-02   -3.956421134457445e-01    9.178124070364759e-01    3.298035109384451e-02
 2.110000000000000e+00    9.971079850102650e-01   -1.038734246030214e+00    3.141592653589793e+02    4.667209480035010e-02   -4.474881672989003e-03    9.989002407638551e-01    9.131993077323957e-01    4.054604570780453e-01   -4.085146386847581e-02   -4.048317427285438e-01    9.141016317569143e-01    2.301014773670162e-02
 2.120000000000000e+00   -1.093355997704503e+00    1.034093928154388e+00    3.141592653589793e+02   -4.242216657087967e-02   -4.984342730500870e-03   -9.990873415813560e-01   -9.089154293930582e-01   -4.149930148261060e-01    4.066374126717535e-02   -4.148169499806842e-01    9.098109440832455e-01    1.307455678775640e-02
 2.130000000000000e+00    1.188722261674077e+00   -1.020205851135446e+00    3.141592653589793e+02    3.810367278591081e-02    1.431187214507765e-02    9.991712968420584e-01    9.041202254418316e-01    4.253475942482279e-01   -4.057144329878631e-02   -4.255757606629612e-01    9.049168991589721e-01    3.267652481377646e-03
 2.140000000000000e+00   -1.282308595718958e+00    9.971888412987649e-01    3.141592653589793e+02   -3.375047140164391e-02   -2.341936019906801e-02   -9.991558633392180e-01   -8.987901657795397e-01   -4.364958001489304e-01    4.059130876726052e-02   -4.370779605228156e-01    8.994014398591592e-01   -6.317151615751101e-03
 2.150000000000000e+00    1.373230976877059e+00   -9.652483928746007e-01    3.141592653589793e+02    2.939952723460844e-02    3.222154026705439e-02    9.990482671714597e-01    8.929044202106254e-01    4.483995126424300e-01   -4.073786233328307e-02   -4.492853927776294e-01    8.932522876574918e-01   -1.558802204639124e-02
 2.160000000000000e+00   -1.460628091405639e+00    9.246752065620064e-01    3.141592653589793e+02   -2.509087998730313e-02   -4.063736526492468e-02   -9.988588750583727e-01   -8.864455180244992e-01   -4.610113595961415e-01    4.102279725644885e-02   -4.621523464317700e-01    8.864632710203539e-01   -2.445562960688148e-02
 2.170000000000000e+00    1.543669758735401e+00   -8.758428701015658e-01    3.141592653589793e+02    2.086750106258057e-02    4.859109272359866e-02    9.986007475985640e-01    8.794000360574000e-01    4.742753479430977e-01   -4.145444382544029e-02   -4.756260337474342e-01    8.790345840988358e-01   -3.283406736593210e-02
 2.180000000000000e+00   -1.621565136399640e+00    8.192046869402679e-01    3.141592653589793e+02   -1.677502923416897e-02   -5.601329064542070e-02   -9.982890912267517e-01   -8.717592922035565e-01   -4.881276452432615e-01    4.203734533996589e-02   -4.896471534152239e-01    8.709729692824824e-01   -4.064175108798421e-02
 2.190000000000000e+00    1.693570613101246e+00   -7.552896698412872e-01    3.141592653589793e+02    1.286137973912447e-02    6.284174089335864e-02    9.979406297519693e-01    8.635200191811178e-01    5.024974984291666e-01   -4.277195977634109e-02   -5.041505344451679e-01    8.622918181649947e-01   -4.780229015626448e-02
 2.200000000000000e+00   -1.758997297716147e+00    6.846977274088614e-01    3.141592653589793e+02   -9.176226287584376e-03   -6.902221895196263e-02   -9.975729197202171e-01   -8.546849921489910e-01   -5.173082724639156e-01    4.365450071808551e-02   -5.190658542642879e-01    8.530111866392379e-01   -5.424531689442151e-02
 2.210000000000000e+00    1.817218014206163e+00   -6.080940827877082e-01    3.141592653589793e+02    5.770360679627039e-03    7.450913180222184e-02    9.972036362813513e-01    8.452635836045133e-01    5.324785878471011e-01   -4.467692596537103e-02   -5.343184230086235e-01    8.431577211665284e-01   -5.990726225228540e-02
 2.220000000000000e+00   -1.867673716210486e+00    5.262029749571752e-01    3.141592653589793e+02   -2.694939931953797e-03   -7.926599927087441e-02   -9.968498576292163e-01   -8.352722199153867e-01   -5.479235326973647e-01    4.582707661858505e-02   -5.498300245831921e-01    8.327644947260251e-01   -6.473206616681410e-02
 2.230000000000000e+00    1.909879240487006e+00   -4.398007038567213e-01    3.141592653589793e+02    6.358487494081272e-07    8.326576844291300e-02    9.965273763435838e-01    8.247347158502184e-01    5.635559226681202e-01   -4.708896361706782e-02   -5.655198037804264e-01    8.218707525101000e-01   -6.867181154043613e-02
 2.240000000000000e+00   -1.943428325359100e+00    3.497080907588833e-01    3.141592653589793e+02    2.263293417351024e-03   -8.649095540420061e-02   -9.962500650605680e-01   -8.136824665192320e-01   -5.792875803393932e-01    4.844319292878490e-02   -5.813051876414920e-01    8.105215690516685e-01   -7.168727169218375e-02
 2.250000000000000e+00    1.967997828797398e+00   -2.567824345861009e-01    3.141592653589793e+02   -4.049986287142400e-03    8.893361353128228e-02    9.960293218536999e-01    8.021544801196742e-01    5.950306050627892e-01   -4.986751507759186e-02   -5.971028283569432e-01    7.987674201061403e-01   -7.374836231824067e-02
 2.260000000000000e+00   -1.983351090585982e+00    1.619090530371828e-01    3.141592653589793e+02    5.315988454148894e-03   -9.059513258234927e-02   -9.958736175921763e-01   -7.901972396533432e-01   -6.106986045651621e-01    5.133747971908325e-02   -6.128295543688047e-01    7.866636742183091e-01   -7.483449042339220e-02
 2.270000000000000e+00    1.989340394020063e+00   -6.599250417341306e-02    3.141592653589793e+02   -6.022262457824485e-03    9.148587774691772e-02    9.957881634789305e-01    7.778643871613943e-01    6.262078609463760e-01   -5.282717172576074e-02   -6.284033159825165e-01    7.742700104368606e-01   -7.493479431925670e-02
 2.280000000000000e+00   -1.985908494522059e+00   -3.005241060856865e-02    3.141592653589793e+02    6.135166092290638e-03   -9.162468239936716e-02   -9.957747121257885e-01   -7.652162297877392e-01   -6.414784059936351e-01    5.431000194156251e-02   -6.437441117426947e-01    7.616497700512305e-01   -7.404827058648643e-02
 2.290000000000000e+00    1.973089195203878e+00    1.253097577329248e-01    3.141592653589793e+02   -5.627369632407848e-03    9.103821236219355e-02    9.958315001032377e-01    7.523190729004754e-01    6.564349838967974e-01   -5.575952352927433e-02   -6.587748820789632e-01    7.488692514760358e-01   -7.218378581682305e-02
 2.300000000000000e+00   -1.951006962458473e+00   -2.188715904383425e-01    3.141592653589793e+02    4.478683016258179e-03   -8.976022287127693e-02   -9.959533341404481e-01   -7.392443913244725e-01   -6.710078833566304e-01    5.715024379857774e-02   -6.734223572845962e-01    7.359969584606199e-01   -6.935997293253503e-02
 2.310000000000000e+00    1.919875587846923e+00    3.098469693764944e-01    3.141592653589793e+02   -2.676766403905065e-03    8.783073198772061e-02    9.961318172998191e-01    7.260678552254271e-01    6.851336255730391e-01   -5.845840157927258e-02   -6.876178477373837e-01    7.231028126259322e-01   -6.560501386826002e-02
 2.320000000000000e+00   -1.879995915560953e+00   -3.973707804322876e-01    3.141592653589793e+02    2.177008156343313e-04   -8.529513584063526e-02   -9.963557057623487e-01   -7.128682321085742e-01   -6.987554994918366e-01    5.966268161975011e-02   -7.012979653854734e-01    7.102573419062191e-01   -6.095631233626930e-02
 2.330000000000000e+00    1.831752667294512e+00    4.806122490347884e-01    3.141592653589793e+02    2.893600272446137e-03    8.220329173196392e-02    9.966113815840072e-01    6.997261905535610e-01    7.118239407740955e-01   -6.074484004446892e-02   -7.144052668674480e-01    6.975308567863298e-01   -5.546006222552726e-02
 2.340000000000000e+00   -1.775610408184226e+00   -5.587830555043894e-01    3.141592653589793e+02   -6.643152636048822e-03   -7.860859479899733e-02   -9.968834221430573e-01   -6.867230345361518e-01   -7.242967560157813e-01    6.169021851394604e-02   -7.268888101750023e-01    6.849926262730910e-01   -4.917071885688435e-02
 2.350000000000000e+00    1.712108708323999e+00    6.311449627978861e-01    3.141592653589793e+02    1.100784520597613e-02    7.456707262184759e-02    9.971552431900392e-01    6.739393993675421e-01    7.361391985808986e-01   -6.248812919784635e-02   -7.387046184512351e-01    6.727100653275558e-01   -4.215038178722129e-02
 2.360000000000000e+00   -1.641856564022929e+00   -6.970168761085200e-01    3.141592653589793e+02   -1.595556943555919e-02   -7.013651998279807e-02   -9.974097895877738e-01   -6.614539413414277e-01   -7.473239068203600e-01    6.313209783093017e-02   -7.498160462973926e-01    6.607479450283144e-01   -3.446809908833998e-02
 2.370000000000000e+00    1.565526151274155e+00    7.557812629951821e-01    3.141592653589793e+02    2.144553172779238e-02    6.537569302238713e-02    9.976302460970068e-01    6.493420530983139e-01    7.578307192618375e-01   -6.361995771036059e-02   -7.601940457831642e-01    6.491676360575698e-01   -2.619910399551247e-02
 2.380000000000000e+00   -1.483845990726449e+00   -8.068898727432332e-01    3.141592653589793e+02   -2.742874104800474e-02   -6.034357846606318e-02   -9.978007399772926e-01   -6.376746355262007e-01   -7.676463844286789e-01    6.395379330457387e-02   -7.698173311690693e-01    6.380263952307115e-01   -1.742399550960070e-02
 2.390000000000000e+00    1.397593608704714e+00    8.498687043030763e-01    3.141592653589793e+02    3.384865876868809e-02    5.509874956092610e-02    9.979070077382804e-01    6.265169547958395e-01    7.767641851770238e-01   -6.413973789771239e-02   -7.786724431043840e-01    6.273767037615215e-01   -8.227874939994995e-03
 2.400000000000000e+00   -1.307587782502603e+00   -8.843221830898597e-01    3.141592653589793e+02   -4.064199331544779e-02   -4.969881607732082e-02   -9.979370000439036e-01   -6.159276099970091e-01   -7.851834987633293e-01    6.418763518884284e-02   -7.867537147163514e-01    6.172656648071638e-01    1.300549502152802e-03
 2.410000000000000e+00    1.214680460265472e+00    9.099365179611211e-01    3.141592653589793e+02    4.773961843709667e-02    4.419997136048830e-02    9.978814014500714e-01    6.059576329553655e-01    7.929093142506184e-01   -6.411057974895948e-02   -7.940631435168665e-01    6.077344666100912e-01    1.106987809546614e-02
 2.420000000000000e+00   -1.119748446382404e+00   -9.264822205237911e-01    3.141592653589793e+02   -5.506759104735148e-02   -3.865663517887274e-02   -9.977340452092508e-01   -5.966497373465827e-01   -7.999517283491393e-01    6.392435555793484e-02   -8.006101743906280e-01    5.988179162878692e-01    2.098694340841305e-02
 2.430000000000000e+00    1.023684942485471e+00    9.338157793920044e-01    3.141592653589793e+02    6.254824263101263e-02    3.312118715729528e-02    9.974922076396227e-01    5.880377293830363e-01    8.063254394268420e-01   -6.364679530963252e-02   -8.064114000701674e-01    5.905440480555593e-01    3.095773153463867e-02
 2.440000000000000e+00   -9.273910320752291e-01   -9.318804918844339e-01    3.141592653589793e+02   -7.010131722690514e-02   -2.764378208970979e-02   -9.971567713411553e-01   -5.801460873287502e-01   -8.120492573088934e-01    6.329708570906346e-02   -8.114901864332794e-01    5.829338084339170e-01    4.088829057244665e-02
 2.450000000000000e+00    8.317671935820096e-01    9.207064648041429e-01    3.141592653589793e+02    7.764512895986109e-02    2.227223550100633e-02    9.967322516459775e-01    5.729897121003877e-01    8.171456437370713e-01   -6.289504548602856e-02   -8.158762306705916e-01    5.760008198316264e-01    5.068561707969618e-02
 2.460000000000000e+00   -7.377049225411921e-01   -9.004098042224137e-01    3.141592653589793e+02   -8.509771296649490e-02   -1.705196559975227e-02   -9.962266859072320e-01   -5.665738464201472e-01   -8.216402951214263e-01    6.246040332490402e-02   -8.196050608664481e-01    5.697512228168766e-01    6.025851225738865e-02
 2.470000000000000e+00    6.460785386621443e-01    8.711910215475166e-01    3.141592653589793e+02    9.237794523936332e-02    1.202597627368687e-02    9.956513903594217e-01    5.608941555687625e-01    8.255617756474362e-01   -6.201210234072051e-02   -8.227174858233600e-01    5.641835964328112e-01    6.951840069588501e-02
 2.480000000000000e+00   -5.577372481269346e-01   -8.333326895182770e-01    3.141592653589793e+02   -9.940660931075784e-02   -7.234865090229001e-03   -9.950205941331467e-01   -5.559369588821350e-01   -8.289412050658349e-01    6.156765620796821e-02   -8.252590040536223e-01    5.592889550764019e-01    7.838010561773573e-02
 2.490000000000000e+00    4.734975256205541e-01    7.871963871425754e-01    3.141592653589793e+02    1.061073906581486e-01    2.716840348416700e-03    9.943509644098695e-01    5.516795978570055e-01    8.318120017547163e-01   -6.114257962503716e-02   -8.272791807808367e-01    5.550508197585530e-01    8.676257563383688e-02
 2.500000000000000e+00   -3.941358745706021e-01   -7.332189769993444e-01    3.141592653589793e+02   -1.124077831085919e-01    1.492267920316712e-03   -9.936610405111225e-01   -5.480909241566140e-01   -8.342096780617311e-01    6.074991262011047e-02   -8.288310015625180e-01    5.514453609958941e-01    9.458955906257129e-02
 2.510000000000000e+00    3.203820180037301e-01    6.719082618070858e-01    3.141592653589793e+02    1.182398951854830e-01   -5.359016560602007e-03    9.929705978147548e-01    5.451318889841760e-01    8.361716816537648e-01   -6.039985439480543e-02   -8.299702107885789e-01    5.484416101474217e-01    1.017902228169879e-01
 2.520000000000000e+00   -2.529125664484649e-01   -6.038380698040001e-01    3.141592653589793e+02   -1.235411481245294e-01    8.852388915110792e-03   -9.922999646916821e-01   -5.427562142344579e-01   -8.377372737501934e-01    6.009951811389241e-02   -8.307546428563130e-01    5.460017356926201e-01    1.082997137207211e-01
 2.530000000000000e+00    1.923452035571449e-01    5.296428203725914e-01    3.141592653589793e+02    1.282548610485816e-01   -1.194387419069773e-02    9.916693171028620e-01    5.409111255240560e-01    8.389474328006894e-01   -5.985281346328506e-02   -8.312435532977526e-01    5.440813807379343e-01    1.140596608529505e-01
 2.540000000000000e+00   -1.392334246511556e-01   -4.500116225967977e-01    3.141592653589793e+02   -1.323307223802216e-01    1.460759225024988e-02   -9.910979760646726e-01   -5.395381275989912e-01   -8.398447704730014e-01    5.966045905082415e-02   -8.314969565660870e-01    5.426300579188685e-01    1.190186181358091e-01
 2.550000000000000e+00    9.406185829971601e-02    3.656819601651402e-01    3.141592653589793e+02    1.357251498843220e-01   -1.682046618905012e-02    9.906037328834184e-01    5.385738036534393e-01    8.404734457982275e-01   -5.952012201212116e-02   -8.315749765983237e-01    5.415915978156028e-01    1.231324468598635e-01
 2.560000000000000e+00   -5.724219633568317e-02   -2.774330163616287e-01    3.141592653589793e+02   -1.384015446481545e-01    1.856244162455555e-02   -9.902022259096501e-01   -5.379506216842449e-01   -8.408790630130446e-01    5.942667762747591e-02   -8.315372156830343e-01    5.409046470002317e-01    1.263646381956592e-01
 2.570000000000000e+00    2.910975342216146e-02    1.860786929248723e-01    3.141592653589793e+02    1.403304467615568e-01   -1.981674819941531e-02    9.899063906243732e-01    5.375977330473324e-01    8.411085390466438e-01   -5.937257753523227e-02   -8.314421465931493e-01    5.405032118617003e-01    1.286865759682106e-01
 2.580000000000000e+00   -9.920673378186742e-03   -9.246037642437913e-02    3.141592653589793e+02   -1.414896023754208e-01    2.057019553473695e-02   -9.897260022206978e-01   -5.374417507682230e-01   -8.412099277057242e-01    5.934831133645617e-02   -8.313465324088265e-01    5.403172443890456e-01    1.300777400876383e-01
 2.590000000000000e+00   -1.502040713038018e-04   -2.560494404622363e-03    3.141592653589793e+02    1.418639531756641e-01   -2.081349287270823e-02    9.896673265801266e-01    5.374074977687107e-01    8.412321893718909e-01   -5.934294317361702e-02   -8.313048779651731e-01    5.402732661146401e-01    1.305258510479322e-01
 2.600000000000000e+00    1.010805704843573e-03    9.811000711965195e-02    3.141592653589793e+02   -1.414455600781605e-01    2.054157906326387e-02   -9.897328917744380e-01   -5.374187178922120e-01   -8.412248973770912e-01    5.934470229042766e-02   -8.313689164207509e-01    5.402950264083941e-01    1.300269558453245e-01
 2.610000000000000e+00    7.347391026473594e-03   -1.933094466882910e-01    3.141592653589793e+02    1.402334731543111e-01   -1.975394745412323e-02    9.899213880725440e-01    5.373987453216190e-01    8.412378750807510e-01   -5.934160474998713e-02   -8.315871340582256e-01    5.403041912559525e-01    1.285854555489885e-01
 2.620000000000000e+00   -2.484925659572110e-02    2.872830061129751e-01    3.141592653589793e+02   -1.382335594448332e-01    1.845494875658211e-02   -9.902277000296480e-01   -5.372711305809088e-01   -8.413207609345597e-01    5.932208242063340e-02   -8.320043360973953e-01    5.402210585362437e-01    1.262140746025458e-01
 2.630000000000000e+00    5.133659246902832e-02   -3.791654832388103e-01    3.141592653589793e+02    1.354582994759371e-01   -1.665405412189546e-02    9.906430697182428e-01    5.369602236903315e-01    8.415225023717468e-01   -5.927559509886728e-02   -8.326612560188318e-01    5.399652956278056e-01    1.229337717691161e-01
 2.640000000000000e+00   -8.656939749457304e-02    4.681099100841872e-01    3.141592653589793e+02   -1.319265619998763e-01    1.436606055559317e-02   -9.911553856683546e-01   -5.363917171211696e-01   -8.418907830681723e-01    5.919320219884974e-02   -8.335942106565020e-01    5.394566949145114e-01    1.187735924797035e-01
 2.650000000000000e+00    1.302278134653305e-01   -5.532950605544428e-01    3.141592653589793e+02    1.276633648357557e-01   -1.161122141752912e-02    9.917495877550822e-01    5.354931528904093e-01    8.424713918567048e-01   -5.906807181882022e-02   -8.348348031099591e-01    5.386159424295960e-01    1.137704622285170e-01
 2.660000000000000e+00   -1.819147424976818e-01    6.339327818134106e-01    3.141592653589793e+02   -1.226996277541795e-01    8.415286138175805e-03   -9.924081742431184e-01   -5.341943993947792e-01   -8.433075451916745e-01    5.889590712359137e-02   -8.364096753395318e-01    5.373653944766921e-01    1.079689206020651e-01
 2.670000000000000e+00    2.411591253507495e-01   -7.092750939592622e-01    3.141592653589793e+02    1.170719212452758e-01   -4.809435375893656e-03    9.931117935981109e-01    5.324281043616880e-01    8.444391784145230e-01   -5.867527283519233e-02   -8.383403121281413e-01    5.356298566071942e-01    1.014207955524351e-01
 2.680000000000000e+00   -3.074198659365744e-01    7.786210020557858e-01    3.141592653589793e+02   -1.108222128153199e-01    8.301006292105971e-04   -9.938399006258523e-01   -5.301301305742465e-01   -8.459022240247455e-01    5.840780808398592e-02   -8.406428979069540e-01    5.333373588283424e-01    9.418481764719192e-02
