         time                     bimag                    bjmag                    bkmag                    bibj                     bkbi                     bjbk                     epum
 1.510000000000000e+00    9.999999999989970e-01    9.999999999989668e-01    9.999999999999999e-01   -1.913746938697614e-14    1.228531165686775e-14   -5.975255013002112e-15    1.543404844353995e+03
 1.520000000000000e+00    9.999999999989893e-01    9.999999999989603e-01    9.999999999999998e-01   -2.031361190368841e-14    1.218816714221305e-14   -5.748548338735393e-15    1.543404844354002e+03
 1.530000000000000e+00    9.999999999989840e-01    9.999999999989541e-01    9.999999999999994e-01   -2.086178452209708e-14    1.232347557333924e-14   -6.092348847630547e-15    1.543404844354001e+03
 1.540000000000000e+00    9.999999999989764e-01    9.999999999989474e-01    1.000000000000000e+00   -2.225997164373439e-14    1.246225345141738e-14   -5.882447307037353e-15    1.543404844354010e+03
 1.550000000000000e+00    9.999999999989717e-01    9.999999999989421e-01    9.999999999999983e-01   -2.274916366395985e-14    1.246919234532129e-14   -6.285987355636458e-15    1.543404844354001e+03
 1.560000000000000e+00    9.999999999989656e-01    9.999999999989351e-01    9.999999999999979e-01   -2.336325577445564e-14    1.241368119409003e-14   -6.363182550317426e-15    1.543404844353993e+03
 1.570000000000000e+00    9.999999999989589e-01    9.999999999989306e-01    9.999999999999969e-01   -2.422367861854013e-14    1.260103132949553e-14   -6.493937332319177e-15    1.543404844353990e+03
 1.580000000000000e+00    9.999999999989517e-01    9.999999999989235e-01    9.999999999999954e-01   -2.466082893448629e-14    1.217081990745328e-14   -6.261918067407279e-15    1.543404844353988e+03
 1.590000000000000e+00    9.999999999989437e-01    9.999999999989153e-01    9.999999999999960e-01   -2.494532358454649e-14    1.268429805634241e-14   -6.270591684787163e-15    1.543404844353988e+03
 1.600000000000000e+00    9.999999999989375e-01    9.999999999989080e-01    9.999999999999934e-01   -2.501471252358556e-14    1.225408663430017e-14   -6.014286291211590e-15    1.543404844353975e+03
 1.610000000000000e+00    9.999999999989317e-01    9.999999999989021e-01    9.999999999999931e-01   -2.494532358454649e-14    1.282307593442056e-14   -6.351690007289079e-15    1.543404844353971e+03
 1.620000000000000e+00    9.999999999989255e-01    9.999999999988960e-01    9.999999999999919e-01   -2.320366121466577e-14    1.246225345141738e-14   -6.253244450027395e-15    1.543404844353970e+03
 1.630000000000000e+00    9.999999999989209e-01    9.999999999988892e-01    9.999999999999934e-01   -2.416122857340497e-14    1.317002062961592e-14   -6.390287604629563e-15    1.543404844353976e+03
 1.640000000000000e+00    9.999999999989133e-01    9.999999999988812e-01    9.999999999999931e-01   -2.475797344914099e-14    1.267042026853460e-14   -6.368603561179853e-15    1.543404844353980e+03
 1.650000000000000e+00    9.999999999989063e-01    9.999999999988740e-01    9.999999999999938e-01   -2.625677453238495e-14    1.322553178084718e-14   -6.453605011502717e-15    1.543404844353986e+03
 1.660000000000000e+00    9.999999999988990e-01    9.999999999988680e-01    9.999999999999934e-01   -2.804700915959302e-14    1.285083151003619e-14   -6.545545355729487e-15    1.543404844353984e+03
 1.670000000000000e+00    9.999999999988913e-01    9.999999999988595e-01    9.999999999999932e-01   -2.828293155232586e-14    1.289940376736354e-14   -6.585010314807960e-15    1.543404844353990e+03
 1.680000000000000e+00    9.999999999988852e-01    9.999999999988523e-01    9.999999999999933e-01   -2.784578123637971e-14    1.252470349655255e-14   -7.129713486264677e-15    1.543404844353991e+03
 1.690000000000000e+00    9.999999999988785e-01    9.999999999988447e-01    9.999999999999920e-01   -2.699923618010303e-14    1.298267049421042e-14   -6.686057957283609e-15    1.543404844353980e+03
 1.700000000000000e+00    9.999999999988722e-01    9.999999999988376e-01    9.999999999999923e-01   -2.611799665430681e-14    1.233735336114705e-14   -7.590716250005514e-15    1.543404844353988e+03
 1.710000000000000e+00    9.999999999988676e-01    9.999999999988304e-01    9.999999999999934e-01   -2.565309076274502e-14    1.251082570874473e-14   -6.931955010003321e-15    1.543404844353993e+03
 1.720000000000000e+00    9.999999999988625e-01    9.999999999988238e-01    9.999999999999933e-01   -2.588901315547787e-14    1.185510023482550e-14   -7.528049364435851e-15    1.543404844353993e+03
 1.730000000000000e+00    9.999999999988540e-01    9.999999999988167e-01    9.999999999999918e-01   -2.668698595442720e-14    1.203898092327904e-14   -7.493571735350812e-15    1.543404844353981e+03
 1.740000000000000e+00    9.999999999988490e-01    9.999999999988100e-01    9.999999999999901e-01   -2.624289674457714e-14    1.089232870565837e-14   -7.118220943236331e-15    1.543404844353973e+03
 1.750000000000000e+00    9.999999999988435e-01    9.999999999988025e-01    9.999999999999891e-01   -2.584737979205443e-14    1.128914670078807e-14   -6.888566594313167e-15    1.543404844353968e+03
 1.760000000000000e+00    9.999999999988372e-01    9.999999999987960e-01    9.999999999999910e-01   -2.706168622523819e-14    1.215000322574156e-14   -7.896840733406796e-15    1.543404844353972e+03
 1.770000000000000e+00    9.999999999988315e-01    9.999999999987895e-01    9.999999999999916e-01   -2.833844270355712e-14    1.175448627321884e-14   -7.605136138899571e-15    1.543404844353975e+03
 1.780000000000000e+00    9.999999999988254e-01    9.999999999987814e-01    9.999999999999910e-01   -3.069072773698167e-14    1.213959488488570e-14   -8.010519331191901e-15    1.543404844353973e+03
 1.790000000000000e+00    9.999999999988182e-01    9.999999999987746e-01    9.999999999999912e-01   -3.062133879794260e-14    1.131039706336878e-14   -7.979077468189821e-15    1.543404844353993e+03
 1.800000000000000e+00    9.999999999988120e-01    9.999999999987692e-01    9.999999999999908e-01   -3.175931739818338e-14    1.030425744730223e-14   -7.706942722895960e-15    1.543404844353995e+03
 1.810000000000000e+00    9.999999999988051e-01    9.999999999987619e-01    9.999999999999912e-01   -3.175237850427948e-14    1.118549697309845e-14   -7.318798345146149e-15    1.543404844353993e+03
 1.820000000000000e+00    9.999999999987980e-01    9.999999999987553e-01    9.999999999999899e-01   -3.049643870767227e-14    1.104671909502031e-14   -8.855329663992606e-15    1.543404844353991e+03
 1.830000000000000e+00    9.999999999987914e-01    9.999999999987493e-01    9.999999999999900e-01   -3.069766663088558e-14    9.950373858202965e-15   -8.186593764003547e-15    1.543404844353993e+03
 1.840000000000000e+00    9.999999999987839e-01    9.999999999987412e-01    9.999999999999891e-01   -2.941397125866274e-14    1.046385200709210e-14   -8.813262619700168e-15    1.543404844353992e+03
 1.850000000000000e+00    9.999999999987772e-01    9.999999999987357e-01    9.999999999999898e-01   -3.080175003944419e-14    1.049160758270773e-14   -7.163540594046225e-15    1.543404844353983e+03
 1.860000000000000e+00    9.999999999987713e-01    9.999999999987292e-01    9.999999999999920e-01   -2.985806046851280e-14    1.069977439982495e-14   -6.024694632067451e-15    1.543404844353986e+03
 1.870000000000000e+00    9.999999999987635e-01    9.999999999987222e-01    9.999999999999931e-01   -3.061439990403869e-14    9.187095528773170e-15   -6.330005963839369e-15    1.543404844353991e+03
 1.880000000000000e+00    9.999999999987566e-01    9.999999999987152e-01    9.999999999999947e-01   -3.060746101013478e-14    1.006139616066548e-14   -6.892056370055855e-15    1.543404844353994e+03
 1.890000000000000e+00    9.999999999987496e-01    9.999999999987077e-01    9.999999999999943e-01   -2.959438250016433e-14    9.506284648352903e-15   -6.385517115070627e-15    1.543404844353988e+03
 1.900000000000000e+00    9.999999999987393e-01    9.999999999987027e-01    9.999999999999950e-01   -2.819272593157507e-14    1.061650767297806e-14   -7.727325723738687e-15    1.543404844353992e+03
 1.910000000000000e+00    9.999999999987320e-01    9.999999999986960e-01    9.999999999999969e-01   -2.833150380965321e-14    9.783840404509192e-15   -9.449906135383657e-15    1.543404844353998e+03
 1.920000000000000e+00    9.999999999987255e-01    9.999999999986887e-01    9.999999999999977e-01   -2.828293155232586e-14    9.797718192317006e-15   -9.070869055882724e-15    1.543404844353991e+03
 1.930000000000000e+00    9.999999999987211e-01    9.999999999986822e-01    9.999999999999997e-01   -2.760291994974295e-14    8.715250743307479e-15   -8.561727715683531e-15    1.543404844354003e+03
 1.940000000000000e+00    9.999999999987143e-01    9.999999999986772e-01    9.999999999999996e-01   -2.788741459980315e-14    9.325873406851315e-15   -8.910407134354870e-15    1.543404844354005e+03
 1.950000000000000e+00    9.999999999987066e-01    9.999999999986702e-01    9.999999999999992e-01   -2.664535259100376e-14    9.131584377541913e-15   -9.305056725139593e-15    1.543404844354006e+03
 1.960000000000000e+00    9.999999999987008e-01    9.999999999986641e-01    1.000000000000000e+00   -2.590289094328568e-14    9.797718192317006e-15   -9.063062800240829e-15    1.543404844354001e+03
 1.970000000000000e+00    9.999999999986937e-01    9.999999999986565e-01    1.000000000000002e+00   -2.599309656403648e-14    8.770761894538737e-15   -9.949506496464977e-15    1.543404844354004e+03
 1.980000000000000e+00    9.999999999986874e-01    9.999999999986507e-01    1.000000000000002e+00   -2.658290254586859e-14    1.008915173628111e-14   -1.046905617752003e-14    1.543404844354013e+03
 1.990000000000000e+00    9.999999999986806e-01    9.999999999986442e-01    1.000000000000002e+00   -2.677025268127409e-14    1.081079670228746e-14   -1.056446596869876e-14    1.543404844354009e+03
 2.000000000000000e+00    9.999999999986742e-01    9.999999999986371e-01    1.000000000000001e+00   -2.657596365196468e-14    1.068589661201713e-14   -1.067809035637524e-14    1.543404844354010e+03
 2.010000000000000e+00    9.999999999986675e-01    9.999999999986328e-01    1.000000000000002e+00   -2.545880173343562e-14    9.978129433818594e-15   -1.031293106468212e-14    1.543404844354006e+03
 2.020000000000000e+00    9.999999999986622e-01    9.999999999986263e-01    1.000000000000001e+00   -2.601391324574820e-14    1.038058528024521e-14   -1.098513641162313e-14    1.543404844354006e+03
 2.030000000000000e+00    9.999999999986560e-01    9.999999999986183e-01    9.999999999999994e-01   -2.597227988232476e-14    1.176836406102666e-14   -1.131473387205872e-14    1.543404844354001e+03
 2.040000000000000e+00    9.999999999986481e-01    9.999999999986119e-01    1.000000000000000e+00   -2.535471832487701e-14    1.268429805634241e-14   -1.085676687440085e-14    1.543404844354006e+03
 2.050000000000000e+00    9.999999999986421e-01    9.999999999986067e-01    1.000000000000002e+00   -2.548655730905125e-14    1.296185381249870e-14   -1.060479828951522e-14    1.543404844354009e+03
 2.060000000000000e+00    9.999999999986364e-01    9.999999999985986e-01    1.000000000000001e+00   -2.634004125923184e-14    1.240674230018612e-14   -1.183471723398277e-14    1.543404844354003e+03
 2.070000000000000e+00    9.999999999986294e-01    9.999999999985922e-01    1.000000000000002e+00   -2.745720317776090e-14    1.158795281952507e-14   -1.202466945460223e-14    1.543404844354009e+03
 2.080000000000000e+00    9.999999999986234e-01    9.999999999985864e-01    1.000000000000001e+00   -2.842864832430791e-14    1.190020304520090e-14   -1.129912136077493e-14    1.543404844354009e+03
 2.090000000000000e+00    9.999999999986163e-01    9.999999999985769e-01    1.000000000000002e+00   -2.807476473520865e-14    1.201816424156732e-14   -1.183406671267928e-14    1.543404844354013e+03
 2.100000000000000e+00    9.999999999986098e-01    9.999999999985694e-01    1.000000000000002e+00   -2.782496455466799e-14    1.099120794378905e-14   -1.090121916347275e-14    1.543404844354008e+03
 2.110000000000000e+00    9.999999999986025e-01    9.999999999985617e-01    1.000000000000002e+00   -2.719352520941243e-14    1.137631655545590e-14   -1.095358612840380e-14    1.543404844354013e+03
 2.120000000000000e+00    9.999999999985972e-01    9.999999999985544e-01    1.000000000000002e+00   -2.740863092043355e-14    9.686695889854491e-15   -1.030241430360901e-14    1.543404844354008e+03
 2.130000000000000e+00    9.999999999985894e-01    9.999999999985486e-01    1.000000000000002e+00   -2.808170362911255e-14    9.180590315738257e-15   -1.115269985738077e-14    1.543404844354002e+03
 2.140000000000000e+00    9.999999999985811e-01    9.999999999985425e-01    1.000000000000003e+00   -2.591676873109350e-14    9.310260895567524e-15   -1.132270275802649e-14    1.543404844354003e+03
 2.150000000000000e+00    9.999999999985738e-01    9.999999999985374e-01    1.000000000000004e+00   -2.431388423929093e-14    9.329342853803269e-15   -1.062442234883720e-14    1.543404844354004e+03
 2.160000000000000e+00    9.999999999985675e-01    9.999999999985323e-01    1.000000000000004e+00   -2.420980083073232e-14    9.704043124614259e-15   -1.102113192374965e-14    1.543404844353994e+03
 2.170000000000000e+00    9.999999999985612e-01    9.999999999985254e-01    1.000000000000004e+00   -2.279426647433525e-14    9.797718192317006e-15   -1.096540393208389e-14    1.543404844353989e+03
 2.180000000000000e+00    9.999999999985522e-01    9.999999999985187e-01    1.000000000000004e+00   -2.380040609040179e-14    9.978129433818594e-15   -9.947121251685509e-15    1.543404844353982e+03
 2.190000000000000e+00    9.999999999985445e-01    9.999999999985125e-01    1.000000000000004e+00   -2.579880753472708e-14    1.087324674742263e-14   -1.004534996851270e-14    1.543404844353981e+03
 2.200000000000000e+00    9.999999999985394e-01    9.999999999985044e-01    1.000000000000004e+00   -2.702005286181475e-14    9.887923813067800e-15   -1.015420386663024e-14    1.543404844353978e+03
 2.210000000000000e+00    9.999999999985311e-01    9.999999999984989e-01    1.000000000000004e+00   -2.758210326803123e-14    1.061650767297806e-14   -1.012818301449059e-14    1.543404844353979e+03
 2.220000000000000e+00    9.999999999985257e-01    9.999999999984925e-01    1.000000000000005e+00   -2.848415947553917e-14    9.867107131356079e-15   -1.074617825280733e-14    1.543404844353980e+03
 2.230000000000000e+00    9.999999999985186e-01    9.999999999984862e-01    1.000000000000005e+00   -2.772088114610938e-14    9.797718192317006e-15   -1.177617031666855e-14    1.543404844353984e+03
 2.240000000000000e+00    9.999999999985124e-01    9.999999999984799e-01    1.000000000000006e+00   -2.704780843743038e-14    1.063038546078587e-14   -1.312318309576455e-14    1.543404844353984e+03
 2.250000000000000e+00    9.999999999985063e-01    9.999999999984720e-01    1.000000000000003e+00   -2.660371922758031e-14    1.000588500943422e-14   -1.226232657081106e-14    1.543404844353977e+03
 2.260000000000000e+00    9.999999999985004e-01    9.999999999984658e-01    1.000000000000004e+00   -2.654126918244515e-14    1.053324094613117e-14   -1.235036378721688e-14    1.543404844353980e+03
 2.270000000000000e+00    9.999999999984917e-01    9.999999999984590e-01    1.000000000000003e+00   -2.659678033367641e-14    1.097733015598124e-14   -1.117682335571857e-14    1.543404844353979e+03
 2.280000000000000e+00    9.999999999984849e-01    9.999999999984526e-01    1.000000000000003e+00   -2.813027588643990e-14    1.094957458036561e-14   -1.080299044664557e-14    1.543404844353979e+03
 2.290000000000000e+00    9.999999999984783e-01    9.999999999984464e-01    1.000000000000002e+00   -2.760291994974295e-14    1.147693051706256e-14   -1.185510023482550e-14    1.543404844353975e+03
 2.300000000000000e+00    9.999999999984723e-01    9.999999999984395e-01    1.000000000000002e+00   -2.754740879851170e-14    1.124100812432971e-14   -1.277016686840327e-14    1.543404844353976e+03
 2.310000000000000e+00    9.999999999984649e-01    9.999999999984324e-01    1.000000000000002e+00   -2.800537579616957e-14    1.119937476090627e-14   -1.265957824680974e-14    1.543404844353980e+03
 2.320000000000000e+00    9.999999999984577e-01    9.999999999984271e-01    1.000000000000002e+00   -2.758210326803123e-14    1.075528555105620e-14   -1.541822225448186e-14    1.543404844353978e+03
 2.330000000000000e+00    9.999999999984499e-01    9.999999999984190e-01    1.000000000000002e+00   -2.697841949839130e-14    9.957312752106873e-15   -1.381490408181030e-14    1.543404844353980e+03
 2.340000000000000e+00    9.999999999984424e-01    9.999999999984119e-01    1.000000000000002e+00   -2.721434189112415e-14    1.119243586700236e-14   -1.351870004828726e-14    1.543404844353974e+03
 2.350000000000000e+00    9.999999999984343e-01    9.999999999984033e-01    1.000000000000002e+00   -2.726985304235541e-14    1.049160758270773e-14   -1.236077212807274e-14    1.543404844353976e+03
 2.360000000000000e+00    9.999999999984290e-01    9.999999999983966e-01    1.000000000000001e+00   -2.654820807634906e-14    1.049160758270773e-14   -1.177486927406157e-14    1.543404844353976e+03
 2.370000000000000e+00    9.999999999984241e-01    9.999999999983902e-01    1.000000000000003e+00   -2.536859611268483e-14    1.156713613781335e-14   -1.159749379864294e-14    1.543404844353988e+03
 2.380000000000000e+00    9.999999999984185e-01    9.999999999983838e-01    1.000000000000001e+00   -2.563227408103330e-14    1.027997131863856e-14   -1.259474295689511e-14    1.543404844353983e+03
 2.390000000000000e+00    9.999999999984114e-01    9.999999999983790e-01    1.000000000000001e+00   -2.692290834716005e-14    9.390058175462457e-15   -1.238364879391218e-14    1.543404844353986e+03
 2.400000000000000e+00    9.999999999984047e-01    9.999999999983723e-01    1.000000000000002e+00   -2.631228568361621e-14    8.916478666520788e-15   -1.481953936736252e-14    1.543404844353983e+03
 2.410000000000000e+00    9.999999999983984e-01    9.999999999983661e-01    1.000000000000002e+00   -2.627065232019277e-14    7.875644580934704e-15   -1.438606178627566e-14    1.543404844353982e+03
 2.420000000000000e+00    9.999999999983922e-01    9.999999999983594e-01    1.000000000000001e+00   -2.517430708337542e-14    8.819334151866087e-15   -1.584604843174464e-14    1.543404844353980e+03
 2.430000000000000e+00    9.999999999983850e-01    9.999999999983515e-01    9.999999999999998e-01   -2.418898414902060e-14    9.443834603217738e-15   -1.703758661930621e-14    1.543404844353979e+03
 2.440000000000000e+00    9.999999999983775e-01    9.999999999983449e-01    9.999999999999989e-01   -2.589595204938178e-14    1.185856968177745e-14   -1.971556598534541e-14    1.543404844353981e+03
 2.450000000000000e+00    9.999999999983693e-01    9.999999999983381e-01    9.999999999999984e-01   -2.453592884421596e-14    1.203898092327904e-14   -2.200453361189680e-14    1.543404844353985e+03
 2.460000000000000e+00    9.999999999983633e-01    9.999999999983321e-01    9.999999999999967e-01   -2.561839629322549e-14    1.212918654402984e-14   -2.214678093692690e-14    1.543404844353981e+03
 2.470000000000000e+00    9.999999999983560e-01    9.999999999983251e-01    9.999999999999949e-01   -2.680494715079362e-14    1.333655408330969e-14   -2.186618941468765e-14    1.543404844353978e+03
 2.480000000000000e+00    9.999999999983510e-01    9.999999999983178e-01    9.999999999999942e-01   -2.602085213965211e-14    1.332267629550188e-14   -2.236839186098294e-14    1.543404844353971e+03
 2.490000000000000e+00    9.999999999983443e-01    9.999999999983101e-01    9.999999999999926e-01   -2.577105195911145e-14    1.484923295436147e-14   -2.136745641534432e-14    1.543404844353968e+03
 2.500000000000000e+00    9.999999999983363e-01    9.999999999983027e-01    9.999999999999929e-01   -2.549349620295516e-14    1.483535516655365e-14   -2.225736955852042e-14    1.543404844353971e+03
 2.510000000000000e+00    9.999999999983290e-01    9.999999999982968e-01    9.999999999999926e-01   -2.585431868595833e-14    1.501576640805524e-14   -2.191302694853903e-14    1.543404844353980e+03
 2.520000000000000e+00    9.999999999983235e-01    9.999999999982896e-01    9.999999999999895e-01   -2.586125757986224e-14    1.645905634006795e-14   -2.279686855954921e-14    1.543404844353970e+03
 2.530000000000000e+00    9.999999999983171e-01    9.999999999982823e-01    9.999999999999888e-01   -2.622901895676932e-14    1.733335697196026e-14   -2.063973991717205e-14    1.543404844353967e+03
 2.540000000000000e+00    9.999999999983127e-01    9.999999999982760e-01    9.999999999999901e-01   -2.689515277154442e-14    1.849909114781667e-14   -1.935777926842519e-14    1.543404844353972e+03
 2.550000000000000e+00    9.999999999983077e-01    9.999999999982691e-01    9.999999999999892e-01   -2.661759701538813e-14    1.902644708451362e-14   -1.861965442939706e-14    1.543404844353972e+03
 2.560000000000000e+00    9.999999999983017e-01    9.999999999982613e-01    9.999999999999918e-01   -2.613187444211462e-14    2.059463710679665e-14   -1.995712622937518e-14    1.543404844353980e+03
 2.570000000000000e+00    9.999999999982943e-01    9.999999999982540e-01    9.999999999999930e-01   -2.586125757986224e-14    1.976196983832779e-14   -2.207609095528085e-14    1.543404844353982e+03
 2.580000000000000e+00    9.999999999982868e-01    9.999999999982467e-01    9.999999999999918e-01   -2.528532938583794e-14    2.031708135064036e-14   -2.047233910174029e-14    1.543404844353978e+03
 2.590000000000000e+00    9.999999999982793e-01    9.999999999982409e-01    9.999999999999923e-01   -2.483430128208397e-14    1.956768080901838e-14   -2.169098234361400e-14    1.543404844353972e+03
 2.600000000000000e+00    9.999999999982712e-01    9.999999999982352e-01    9.999999999999919e-01   -2.463307335887066e-14    1.995625886763719e-14   -2.106995133921430e-14    1.543404844353977e+03
 2.610000000000000e+00    9.999999999982649e-01    9.999999999982304e-01    9.999999999999919e-01   -2.415428967950106e-14    1.906808044793706e-14   -2.192777209808483e-14    1.543404844353982e+03
 2.620000000000000e+00    9.999999999982587e-01    9.999999999982229e-01    9.999999999999923e-01   -2.368938378793928e-14    1.852684672343230e-14   -2.222180772726290e-14    1.543404844353976e+03
 2.630000000000000e+00    9.999999999982518e-01    9.999999999982163e-01    9.999999999999931e-01   -2.371020046965100e-14    1.799949078673535e-14   -2.074555804920664e-14    1.543404844353975e+03
 2.640000000000000e+00    9.999999999982442e-01    9.999999999982102e-01    9.999999999999933e-01   -2.366162821232365e-14    1.726396803292118e-14   -2.237186130793489e-14    1.543404844353980e+03
 2.650000000000000e+00    9.999999999982375e-01    9.999999999982041e-01    9.999999999999942e-01   -2.354366701595723e-14    1.790234627208065e-14   -2.238920854269466e-14    1.543404844353978e+03
 2.660000000000000e+00    9.999999999982319e-01    9.999999999981971e-01    9.999999999999951e-01   -2.337713356226345e-14    1.881828026739640e-14   -2.177945324088881e-14    1.543404844353973e+03
 2.670000000000000e+00    9.999999999982252e-01    9.999999999981923e-01    9.999999999999964e-01   -2.393224507457603e-14    1.940114735532461e-14   -2.181241298693237e-14    1.543404844353980e+03
 2.680000000000000e+00    9.999999999982181e-01    9.999999999981853e-01    9.999999999999963e-01   -2.489675132721914e-14    1.941502514313243e-14   -2.235798352012708e-14    1.543404844353974e+03
 2.690000000000000e+00    9.999999999982111e-01    9.999999999981788e-01    9.999999999999956e-01   -2.488287353941132e-14    1.994238107982937e-14   -2.083229422300548e-14    1.543404844353969e+03
 2.700000000000000e+00    9.999999999982051e-01    9.999999999981721e-01    9.999999999999969e-01   -2.309263891220326e-14    1.951216965778713e-14   -2.089908107683058e-14    1.543404844353976e+03
 2.710000000000000e+00    9.999999999981976e-01    9.999999999981654e-01    9.999999999999970e-01   -2.315508895733842e-14    1.963706974805746e-14   -2.224088968549864e-14    1.543404844353975e+03
 2.720000000000000e+00    9.999999999981891e-01    9.999999999981588e-01    9.999999999999981e-01   -2.145505995088115e-14    1.873501354054952e-14   -2.083619735082642e-14    1.543404844353978e+03
 2.730000000000000e+00    9.999999999981810e-01    9.999999999981527e-01    9.999999999999979e-01   -2.253058850598677e-14    1.864480791979872e-14   -2.108513016962910e-14    1.543404844353967e+03
 2.740000000000000e+00    9.999999999981749e-01    9.999999999981456e-01    9.999999999999996e-01   -2.249589403646723e-14    1.827704654289164e-14   -1.931831430934672e-14    1.543404844353970e+03
 2.750000000000000e+00    9.999999999981691e-01    9.999999999981394e-01    9.999999999999993e-01   -2.231548279496565e-14    1.845051889048932e-14   -1.960064055506194e-14    1.543404844353971e+03
 2.760000000000000e+00    9.999999999981627e-01    9.999999999981344e-01    9.999999999999990e-01   -2.289141098898995e-14    1.885644418386789e-14   -1.919775102776633e-14    1.543404844353966e+03
 2.770000000000000e+00    9.999999999981557e-01    9.999999999981291e-01    9.999999999999992e-01   -2.320366121466577e-14    1.860317455637528e-14   -1.876547962159636e-14    1.543404844353964e+03
 2.780000000000000e+00    9.999999999981495e-01    9.999999999981212e-01    9.999999999999998e-01   -2.235711615838909e-14    1.879995725068140e-14   -1.795348673330407e-14    1.543404844353960e+03
 2.790000000000000e+00    9.999999999981418e-01    9.999999999981138e-01    9.999999999999997e-01   -2.287753320118213e-14    1.828745488374750e-14   -1.882923070933851e-14    1.543404844353964e+03
 2.800000000000000e+00    9.999999999981336e-01    9.999999999981062e-01    9.999999999999996e-01   -2.482042349427616e-14    1.808622696053419e-14   -1.932481952238163e-14    1.543404844353964e+03
 2.810000000000000e+00    9.999999999981266e-01    9.999999999981003e-01    9.999999999999989e-01   -2.417510636121278e-14    1.771499613667515e-14   -1.928340299939268e-14    1.543404844353962e+03
 2.820000000000000e+00    9.999999999981212e-01    9.999999999980929e-01    9.999999999999988e-01   -2.460531778325503e-14    1.743050148661496e-14   -1.801163385106719e-14    1.543404844353958e+03
 2.830000000000000e+00    9.999999999981148e-01    9.999999999980872e-01    9.999999999999998e-01   -2.622208006286542e-14    1.839500773925806e-14   -1.804936408666968e-14    1.543404844353967e+03
 2.840000000000000e+00    9.999999999981076e-01    9.999999999980803e-01    9.999999999999998e-01   -2.736699755701011e-14    1.779826286352204e-14   -1.752634495866268e-14    1.543404844353964e+03
 2.850000000000000e+00    9.999999999981003e-01    9.999999999980737e-01    1.000000000000001e+00   -2.624289674457714e-14    1.867256349541435e-14   -1.785377401475330e-14    1.543404844353973e+03
 2.860000000000000e+00    9.999999999980934e-01    9.999999999980678e-01    1.000000000000002e+00   -2.312733338172279e-14    1.815908534652522e-14   -1.795395429549096e-14    1.543404844353971e+03
 2.870000000000000e+00    9.999999999980860e-01    9.999999999980614e-01    1.000000000000003e+00   -2.462613446496675e-14    1.858235787466356e-14   -1.849128489217478e-14    1.543404844353974e+03
 2.880000000000000e+00    9.999999999980783e-01    9.999999999980546e-01    1.000000000000002e+00   -2.505634588700900e-14    1.892930256985892e-14   -1.841669178270777e-14    1.543404844353967e+03
 2.890000000000000e+00    9.999999999980710e-01    9.999999999980493e-01    1.000000000000002e+00   -2.492450690283476e-14    2.055300374337321e-14   -1.836118063147651e-14    1.543404844353971e+03
 2.900000000000000e+00    9.999999999980640e-01    9.999999999980427e-01    1.000000000000002e+00   -2.418898414902060e-14    1.967870311148090e-14   -1.765341345327798e-14    1.543404844353973e+03
 2.910000000000000e+00    9.999999999980567e-01    9.999999999980356e-01    1.000000000000002e+00   -2.474409566133318e-14    1.894318035766673e-14   -1.781734482175779e-14    1.543404844353972e+03
 2.920000000000000e+00    9.999999999980502e-01    9.999999999980288e-01    1.000000000000002e+00   -2.442490654175344e-14    1.874889132835733e-14   -1.690141082644203e-14    1.543404844353971e+03
 2.930000000000000e+00    9.999999999980436e-01    9.999999999980221e-01    1.000000000000003e+00   -2.435551760271437e-14    1.937339177970898e-14   -1.567322660545045e-14    1.543404844353968e+03
 2.940000000000000e+00    9.999999999980381e-01    9.999999999980160e-01    1.000000000000003e+00   -2.475797344914099e-14    1.847133557220104e-14   -1.635063612281940e-14    1.543404844353971e+03
 2.950000000000000e+00    9.999999999980316e-01    9.999999999980098e-01    1.000000000000003e+00   -2.395306175628775e-14    1.884603584301203e-14   -1.636104446367526e-14    1.543404844353972e+03
 2.960000000000000e+00    9.999999999980237e-01    9.999999999980032e-01    1.000000000000003e+00   -2.427225087586748e-14    1.865174681370263e-14   -1.704712759842408e-14    1.543404844353978e+03
 2.970000000000000e+00    9.999999999980167e-01    9.999999999979953e-01    1.000000000000004e+00   -2.380040609040179e-14    1.931094173457382e-14   -1.691528861424985e-14    1.543404844353985e+03
 2.980000000000000e+00    9.999999999980119e-01    9.999999999979894e-01    1.000000000000004e+00   -2.364775042451583e-14    1.927624726505428e-14   -1.727958054420498e-14    1.543404844353987e+03
 2.990000000000000e+00    9.999999999980066e-01    9.999999999979823e-01    1.000000000000004e+00   -2.295386103412511e-14    1.963706974805746e-14   -1.742963412487697e-14    1.543404844353990e+03
 3.000000000000000e+00    9.999999999980009e-01    9.999999999979761e-01    1.000000000000004e+00   -2.341182803178299e-14    1.960237527853792e-14   -1.764083670807715e-14    1.543404844353992e+03
 3.010000000000000e+00    9.999999999979945e-01    9.999999999979683e-01    1.000000000000005e+00   -2.413347299778934e-14    2.012279232133096e-14   -1.745478761527863e-14    1.543404844353995e+03
 3.020000000000000e+00    9.999999999979866e-01    9.999999999979619e-01    1.000000000000006e+00   -2.499389584187384e-14    1.970992813404848e-14   -1.768789108236302e-14    1.543404844353995e+03
 3.030000000000000e+00    9.999999999979799e-01    9.999999999979550e-01    1.000000000000004e+00   -2.380040609040179e-14    1.977758234961158e-14   -1.753350069300108e-14    1.543404844353989e+03
