         time                    bomegax                  bomegay                  bomegaz                    bix                      biy                      biz                      bjx                      bjy                      bjz                      bkx                      bky                      bkz
 1.860000000000000e+00   -1.049819996021523e+02    2.943972470559420e+02    3.171235124337085e+01   -7.690832539461366e-02    7.852593581978018e-02   -9.939410379324152e-01   -9.386021859869893e-01   -3.419733407301970e-01    4.560888825363112e-02   -3.363198565996043e-01    9.364229341665746e-01    1.000052119825190e-01
 1.870000000000000e+00   -1.057545739600830e+02    2.938935024319730e+02    3.375030069108040e+01    7.913612157947648e-02   -8.470251562514228e-02    9.932587568733829e-01    9.376108267862566e-01    3.447221375578460e-01   -4.530546731009776e-02   -3.385607947655576e-01    9.348754632163500e-01    1.066979686953571e-01
 1.880000000000000e+00   -1.063543441107507e+02    2.934626329875152e+02    3.556438012116551e+01   -8.113727188452026e-02    9.021038479115447e-02   -9.926121244395932e-01   -9.368335510530832e-01   -3.468616349820584e-01    4.505445367856410e-02   -3.402346847840859e-01    9.335679368171738e-01    1.126555219098847e-01
 1.890000000000000e+00   -1.068048621753575e+02    2.931036535845511e+02    3.713837102029572e+01    8.288632566360908e-02   -9.499817579832635e-02    9.920207677314400e-01    9.362494654408801e-01    3.484605868031646e-01   -4.485708309593991e-02   -3.414187977797465e-01    9.324969522949844e-01    1.178246089880498e-01
 1.900000000000000e+00   -1.071308037020754e+02    2.928142057929156e+02    3.845825181866844e+01   -8.436155802242629e-02    9.902076907209906e-02   -9.915029071151923e-01   -9.358345623775752e-01   -3.495919799879822e-01    4.471151289164867e-02   -3.421940960701996e-01    9.316546220677010e-01    1.221591821951108e-01
 1.910000000000000e+00   -1.073577234959912e+02    2.925905601581209e+02    3.951230078029083e+01    8.554506162125680e-02   -1.022396187547286e-01    9.910747210914862e-01    9.355623096076721e-01    3.503324700964922e-01   -4.461306126058763e-02   -3.426444327162968e-01    9.310285821351675e-01    1.256207465982461e-01
 1.920000000000000e+00   -1.075118083122401e+02    2.924276339729607e+02    4.029118067695503e+01   -8.642273211283413e-02    1.046230530810913e-01   -9.907497807900819e-01   -9.354042187204494e-01   -3.507617981068421e-01    4.455455741243534e-02   -3.428557407596012e-01    9.306020512294724e-01    1.281786381409910e-01
 1.930000000000000e+00   -1.076196282267461e+02    2.923190244500391e+02    4.078800535959889e+01    8.698415905187445e-02   -1.061465492761980e-01    9.905385737810699e-01    9.353303743990471e-01    3.509621858154721e-01   -4.452678802169262e-02   -3.429152180907867e-01    9.303539402851060e-01    1.298102422681858e-01
 1.940000000000000e+00   -1.077078883715238e+02    2.922570571066952e+02    4.099838835355510e+01   -8.722243710987451e-02    1.067929813236389e-01   -9.904481337263711e-01   -9.353099091811503e-01   -3.510177067590417e-01    4.451902207513272e-02   -3.429105134722740e-01    9.302590116098237e-01    1.305011535155706e-01
 1.950000000000000e+00   -1.078031826112009e+02    2.922328490906596e+02    4.092047359140834e+01    8.713391473360865e-02   -1.065528373411906e-01    9.904817887044421e-01    9.353114120429727e-01    3.510136297806999e-01   -4.451959352575683e-02   -3.429289188782878e-01    9.302880868646848e-01    1.302452764387712e-01
 1.960000000000000e+00   -1.079317506481790e+02    2.922363870907773e+02    4.055494836493260e+01   -8.671789893681008e-02    1.054244017305790e-01   -9.906390369459183e-01   -9.353032629627666e-01   -3.510357329497270e-01    4.451651919207284e-02   -3.430565730208663e-01    9.304083026885828e-01    1.290448681479815e-01
 1.970000000000000e+00   -1.081192399780981e+02    2.922566193892183e+02    3.990503853267989e+01    8.597633567528384e-02   -1.034138958313360e-01    9.909155543487165e-01    9.352538896401602e-01    3.511695865276013e-01   -4.449812814375034e-02   -3.433776807167794e-01    9.305834125142446e-01    1.269105225696927e-01
 1.980000000000000e+00   -1.083904740759635e+02    2.922815615166184e+02    3.897648596953291e+01   -8.491348521623546e-02    1.005355695888004e-01   -9.913033336336878e-01   -9.351319465932318e-01   -3.514998050250547e-01    4.445367842376107e-02   -3.439737526131852e-01    9.307741328133580e-01    1.238610963892584e-01
 1.990000000000000e+00   -1.087692281758316e+02    2.922984148671221e+02    3.777750819625554e+01    8.353561108797822e-02   -9.681173582237557e-02    9.917909504954046e-01    9.349064207777329e-01    3.521092700666699e-01   -4.437393738416568e-02   -3.449228697351636e-01    9.309385316656577e-01    1.199235764720700e-01
 2.000000000000000e+00   -1.092780140113504e+02    2.922936975142890e+02    3.631874008813342e+01   -8.185069962598374e-02    9.227273812167008e-02   -9.923639477367238e-01   -9.345466715299034e-01   -3.530783277096928e-01    4.425170314665675e-02   -3.462989773313045e-01    9.310324571683348e-01    1.151328884306666e-01
 2.010000000000000e+00   -1.099378749073489e+02    2.922533863399869e+02    3.461315753925237e+01    7.986822487953125e-02   -8.695684326274926e-02    9.930053242866854e-01    9.340224158918639e-01    3.544839659759859e-01   -4.408224670689744e-02   -3.481712125718021e-01    9.310100027794256e-01    1.095316459336676e-01
 2.020000000000000e+00   -1.107681926494860e+02    2.921630694464795e+02    3.267598295927581e+01   -7.759897079205802e-02    8.091004936838907e-02   -9.936961123203324e-01   -9.333036731165185e-01   -3.563989805620414e-01    4.386365692466948e-02   -3.506032707731188e-01    9.308240062252306e-01    1.031698403507785e-01
 2.030000000000000e+00   -1.117865076040093e+02    2.920081076672835e+02    3.052457250858379e+01    7.505491923151854e-02   -7.418580185830942e-02    9.944160225474556e-01    9.323606842618514e-01    3.588911388954202e-01   -4.359707401142061e-02   -3.536528149746703e-01    9.304265780944827e-01    9.610447042610505e-02
 2.040000000000000e+00   -1.130083536064337e+02    2.917738038268343e+02    2.817828504005166e+01   -7.224920873042424e-02    6.684461056144837e-02   -9.951441352256527e-01   -9.311638241887301e-01   -3.620223548018613e-01    4.328680102708970e-02   -3.573709338455162e-01    9.297696557009368e-01    8.839911187419319e-02
 2.050000000000000e+00   -1.144471091792095e+02    2.914455782250434e+02    2.565833281521349e+01    6.919616486124856e-02   -5.895356317022179e-02    9.958596126740524e-01    9.296835239073479e-01    3.658478879320259e-01   -4.294028723826580e-02   -3.618016530383638e-01    9.288055772253002e-01    8.012342712270422e-02
 2.060000000000000e+00   -1.161138666666153e+02    2.910091486443677e+02    2.298761420126859e+01   -6.591139913933541e-02    5.058573248376397e-02   -9.965424080940305e-01   -9.278902210402820e-01   -3.704155836627911e-01    4.256798180285028e-02   -3.669815052000258e-01    9.274876705641187e-01    7.135261587825692e-02
 2.070000000000000e+00   -1.180173208824906e+02    2.904507129986894e+02    2.019052873405106e+01    6.241196940068486e-02   -4.181947754526576e-02    9.971739453929931e-01    9.257543551723820e-01    3.757651703387132e-01   -4.218306101825242e-02   -3.729391638759284e-01    9.257708507280572e-01    6.216680778177118e-02
 2.080000000000000e+00   -1.201636788455222e+02    2.897571325708874e+02    1.729277514966534e+01   -5.871659087067687e-02    3.273764176382617e-02   -9.977377454850126e-01   -9.232464230614249e-01   -3.819276313627619e-01    4.180103710540406e-02   -3.796951464772502e-01    9.236122190686794e-01    5.265039913098745e-02
 2.090000000000000e+00   -1.225565921206270e+02    2.889161136259559e+02    1.432113324120203e+01    5.484588381005115e-02   -2.342665431472750e-02    9.982199762046166e-01    9.203371061360367e-01    3.889246697092071e-01   -4.143926106826130e-02   -3.872615912995073e-01    9.209716570876467e-01    4.289133648433228e-02
 2.100000000000000e+00   -1.251971131874582e+02    2.879163850458982e+02    1.130323068220066e+01   -5.082264080992174e-02    1.397554443360860e-02   -9.986099054866768e-01   -9.169974794911362e-01   -3.967682818573166e-01    4.111633636445413e-02   -3.956421132609449e-01    9.178124071232303e-01    3.298035089382133e-02
 2.110000000000000e+00   -1.280836771132903e+02    2.867478695188657e+02    8.267296268871522e+00    4.667209467336880e-02   -4.474881519550052e-03    9.989002407705141e-01    9.131993078132298e-01    4.054604569010660e-01   -4.085146381881896e-02   -4.048317425620666e-01    9.141016318355896e-01    2.301014753707036e-02
 2.120000000000000e+00   -1.312121096141228e+02    2.854018457354956e+02    5.241901360491284e+00   -4.242216644647528e-02   -4.984342882693314e-03   -9.990873415859145e-01   -9.089154294670666e-01   -4.149930146687537e-01    4.066374121925246e-02   -4.148169498324331e-01    9.098109441536089e-01    1.307455659059529e-02
 2.130000000000000e+00   -1.345756623432251e+02    2.838710990073419e+02    2.255691632112356e+00    3.810367266480522e-02    1.431187229399177e-02    9.991712968445764e-01    9.041202255087909e-01    4.253475941102791e-01   -4.057144325295171e-02   -4.255757605327359e-01    9.049168992208658e-01    3.267652288862639e-03
 2.140000000000000e+00   -1.381650759509159e+02    2.821500577321321e+02   -6.628884150216443e-01   -3.375047128460586e-02   -2.341936034268666e-02   -9.991558633398339e-01   -8.987901658392770e-01   -4.364958000299405e-01    4.059130872381895e-02   -4.370779604101597e-01    8.994014399125776e-01   -6.317151801519509e-03
 2.150000000000000e+00   -1.419686711158675e+02    2.802349131939059e+02   -3.485875424192335e+00    2.939952712244861e-02    3.222154040342014e-02    9.990482671703880e-01    8.929044202630226e-01    4.483995125417383e-01   -4.073786229249080e-02   -4.492853926819855e-01    8.932522877025105e-01   -1.558802222326919e-02
 2.160000000000000e+00   -1.459724673614286e+02    2.781237203070341e+02   -6.186068585781168e+00   -2.509087988087387e-02   -4.063736539215179e-02   -9.988588750558927e-01   -8.864455180695089e-01   -4.610113595128820e-01    4.102279721848597e-02   -4.621523463523335e-01    8.864632710572135e-01   -2.445562977285102e-02
 2.170000000000000e+00   -1.501603290477124e+02    2.758164770941414e+02   -8.737309174684578e+00    2.086750096277504e-02    4.859109283990022e-02    9.986007475950112e-01    8.794000360950542e-01    4.742753478762065e-01   -4.145444379040066e-02   -4.756260336833065e-01    8.790345841278679e-01   -3.283406751896472e-02
 2.180000000000000e+00   -1.545141374806316e+02    2.733151809296692e+02   -1.111475472990389e+01   -1.677502914191836e-02   -5.601329074912990e-02   -9.982890912225003e-01   -8.717592922339921e-01   -4.881276451914958e-01    4.203734530785651e-02   -4.896471533652754e-01    8.709729693041887e-01   -4.064175122622454e-02
 2.190000000000000e+00   -1.590139876140752e+02    2.706238598815922e+02   -1.329514425127046e+01    1.286137965539209e-02    6.284174098295855e-02    9.979406297474213e-01    8.635200192045834e-01    5.024974983911218e-01   -4.277195974707455e-02   -5.041505344081934e-01    8.622918181799764e-01   -4.780229027789043e-02
 2.200000000000000e+00   -1.636384073536636e+02    2.677485778397173e+02   -1.525705072850517e+01   -9.176226213352592e-03   -6.902221902609834e-02   -9.975729197157838e-01   -8.546849921658564e-01   -5.173082724380473e-01    4.365450069147545e-02   -5.190658542388809e-01    8.530111866482606e-01   -5.424531699783160e-02
 2.210000000000000e+00   -1.683645970139498e+02    2.646974125239977e+02   -1.698111733811499e+01    5.770360615885297e-03    7.450913185971489e-02    9.972036362774338e-01    8.452635836152863e-01    5.324785878317476e-01   -4.467692594113132e-02   -5.343184229933237e-01    8.431577211704506e-01   -5.990726233594709e-02
 2.220000000000000e+00   -1.731686860500503e+02    2.614804059119307e+02   -1.845027374883477e+01   -2.694939879686368e-03   -7.926599931073687e-02   -9.968498576261957e-01   -8.352722199207183e-01   -5.479235326907698e-01    4.582707659634378e-02   -5.498300245763681e-01    8.327644947258657e-01   -6.473206622944998e-02
 2.230000000000000e+00   -1.780260037939381e+02    2.581094871001456e+02   -1.964992916850835e+01    6.358089109305583e-07    8.326576846435260e-02    9.965273763418012e-01    8.247347158509175e-01    5.635559226684600e-01   -4.708896359636059e-02   -5.655198037804309e-01    8.218707525069586e-01   -6.867181158087442e-02
 2.240000000000000e+00   -1.829113605889108e+02    2.545983681096648e+02   -2.056813904337385e+01    2.263293443858763e-03   -8.649095540663809e-02   -9.962500650603034e-01   -8.136824665162650e-01   -5.792875803448065e-01    4.844319290908012e-02   -5.813051876465350e-01    8.105215690467961e-01   -7.168727170955207e-02
 2.250000000000000e+00   -1.877993354456037e+02    2.509624136439220e+02   -2.119574268038074e+01   -4.049986299492447e-03    8.893361351433911e-02    9.960293218551695e-01    8.021544801141595e-01    5.950306050714012e-01   -4.986751505829007e-02   -5.971028283652694e-01    7.987674201008262e-01   -7.374836231179864e-02
 2.260000000000000e+00   -1.926645661501506e+02    2.472184862993633e+02   -2.152646949708363e+01    5.315988451601082e-03   -9.059513254585175e-02   -9.958736175955174e-01   -7.901972396465589e-01   -6.106986045751117e-01    5.133747969955004e-02   -6.128295543785532e-01    7.866636742139895e-01   -7.483449039271481e-02
 2.270000000000000e+00   -1.974820376479507e+02    2.433847691964005e+02   -2.155701210128110e+01   -6.022262439753383e-03    9.148587769088577e-02    9.957881634841912e-01    7.778643871547585e-01    6.262078609558371e-01   -5.282717170533506e-02   -6.284033159918935e-01    7.742700104349909e-01   -7.493479426406592e-02
 2.280000000000000e+00   -2.022273645106228e+02    2.394805684297654e+02   -2.128706495110130e+01    6.135166058212096e-03   -9.162468232400940e-02   -9.957747121329364e-01   -7.652162297828123e-01   -6.414784060008399e-01    5.431000191958148e-02   -6.437441117498444e-01    7.616497700533732e-01   -7.404827050683720e-02
 2.290000000000000e+00   -2.068770633713449e+02    2.355260981194177e+02   -2.071932793046734e+01   -5.627369581995655e-03    9.103821226789516e-02    9.958315001121475e-01    7.523190728989344e-01    6.564349839000558e-01   -5.575952350508424e-02   -6.587748820821349e-01    7.488692514837446e-01   -7.218378571292632e-02
 2.300000000000000e+00   -2.114088113841848e+02    2.315422511648551e+02   -1.985947477828522e+01    4.478682949364356e-03   -8.976022275859141e-02   -9.959533341509088e-01   -7.392443913280951e-01   -6.710078833543489e-01    5.715024377156810e-02   -6.734223572820232e-01    7.359969584755256e-01   -6.935997280494358e-02
 2.310000000000000e+00   -2.158016870218491e+02    2.275503590580030e+02   -1.871608691490032e+01   -2.676766320572846e-03    8.783073185734820e-02    9.961318173115431e-01    7.260678552360652e-01    6.851336255637390e-01   -5.845840154888939e-02   -6.876178477274476e-01    7.231028126496130e-01   -6.560501371767155e-02
 2.320000000000000e+00   -2.200363898663906e+02    2.235719442861475e+02   -1.730055379887448e+01    2.177007161142876e-04   -8.529513569340688e-02   -9.963557057749792e-01   -7.128682321281349e-01   -6.987554994741635e-01    5.966268158551257e-02   -7.012979653665720e-01    7.102573419403067e-01   -6.095631216371428e-02
 2.330000000000000e+00   -2.240954364585505e+02    2.196284689527638e+02   -1.562694150417460e+01    2.893600387688859e-03    8.220329156882497e-02    9.966113815971334e-01    6.997261905839628e-01    7.118239407468265e-01   -6.074484000598161e-02   -7.144052668381720e-01    6.975308568323499e-01   -5.546006203216845e-02
 2.340000000000000e+00   -2.279633297412227e+02    2.157410832594799e+02   -1.371183171698001e+01   -6.643152766328483e-03   -7.860859462098506e-02   -9.968834221562327e-01   -6.867230345793135e-01   -7.242967559778339e-01    6.169021847091397e-02   -7.268888101339800e-01    6.849926263325946e-01   -4.917071864418784e-02
 2.350000000000000e+00   -2.316267001466687e+02    2.119303774286463e+02   -1.157413379908254e+01    1.100784535038484e-02    7.456707243008273e-02    9.971552432027910e-01    6.739393994253409e-01    7.361391985313238e-01   -6.248812915008551e-02   -7.387046183973103e-01    6.727100654019580e-01   -4.215038155676893e-02
 2.360000000000000e+00   -2.350744169201310e+02    2.082161405074752e+02   -9.234872940284145e+00   -1.595556959296984e-02   -7.013651977847313e-02   -9.974097895996339e-01   -6.614539414156703e-01   -7.473239067583548e-01    6.313209777837411e-02   -7.498160462294896e-01    6.607479451190112e-01   -3.446809884199677e-02
 2.370000000000000e+00   -2.382976688284899e+02    2.046171292885035e+02   -6.716957717302664e+00    2.144553189687449e-02    6.537569280674448e-02    9.976302461075178e-01    6.493420531907061e-01    7.578307191867331e-01   -6.361995765306264e-02   -7.601940457004336e-01    6.491676361657935e-01   -2.619910373521718e-02
 2.380000000000000e+00   -2.412900139557307e+02    2.011508503160582e+02   -4.044930586504865e+00   -2.742874122722783e-02   -6.034357824038058e-02   -9.978007399860324e-01   -6.376746356383134e-01   -7.676463843399396e-01    6.395379324269836e-02   -7.698173310707587e-01    6.380263953576364e-01   -1.742399523753626e-02
 2.390000000000000e+00   -2.440473988222868e+02    1.978333576352457e+02   -1.244704960579233e+00    3.384865895634545e-02    5.509874932649955e-02    9.979070077448777e-01    6.265169549290782e-01    7.767641850742454e-01   -6.413973783152484e-02   -7.786724429899831e-01    6.273767039081231e-01   -8.227874658373619e-03
 2.400000000000000e+00   -2.465681475691948e+02    1.946790685902389e+02    1.656707443493495e+00   -4.064199350966984e-02   -4.969881583546679e-02   -9.979370000480601e-01   -6.159276101525973e-01   -7.851834986462226e-01    6.418763511870576e-02   -7.867537145854590e-01    6.172656649743516e-01    1.300549790920859e-03
 2.410000000000000e+00   -2.488529224086414e+02    1.917005996047266e+02    4.631475341855357e+00    4.773961863588203e-02    4.419997111253120e-02    9.978814014515697e-01    6.059576331343178e-01    7.929093141190123e-01   -6.411057967531673e-02   -7.940631433693186e-01    6.077344667985306e-01    1.106987838897043e-02
 2.420000000000000e+00   -2.509046569503574e+02    1.889086234913864e+02    7.651229181583962e+00   -5.506759124858945e-02   -3.865663492614305e-02   -9.977340452079650e-01   -5.966497375496848e-01   -7.999517282029659e-01    6.392435548129924e-02   -8.006101742263698e-01    5.988179164981495e-01    2.098694370410480e-02
 2.430000000000000e+00   -2.527284643613164e+02    1.863117494510883e+02    1.068734165754642e+01    6.254824283251498e-02    3.312118690111889e-02    9.974922076355263e-01    5.880377296108328e-01    8.063254392661308e-01   -6.364679523056609e-02   -8.064113998893879e-01    5.905440482879987e-01    3.095773183001378e-02
 2.440000000000000e+00   -2.543315225997236e+02    1.839164265468957e+02    1.371120434507981e+01   -7.010131742643044e-02   -2.764378183141337e-02   -9.971567713343229e-01   -5.801460875815347e-01   -8.120492571337711e-01    6.329708562815985e-02   -8.114901862362639e-01    5.829338086887558e-01    4.088829086490044e-02
 2.450000000000000e+00   -2.557229391813286e+02    1.817268710824558e+02    1.669449762617842e+01    7.764512915515674e-02    2.227223524191293e-02    9.967322516365900e-01    5.729897123781948e-01    8.171456435477537e-01   -6.289504540389065e-02   -8.158762304578658e-01    5.760008201088027e-01    5.068561736673601e-02
 2.460000000000000e+00   -2.569135980870544e+02    1.797450179868384e+02    1.960945139803477e+01   -8.509771315531531e-02   -1.705196534117418e-02   -9.962266858955675e-01   -5.665738467227466e-01   -8.216402949182114e-01    6.246040324212100e-02   -8.196050606386012e-01    5.697512231162674e-01    6.025851253645210e-02
 2.470000000000000e+00   -2.579159915083194e+02    1.779704960145157e+02    2.242909438188061e+01    9.237794541950660e-02    1.202597601692314e-02    9.956513903458495e-01    5.608941558956680e-01    8.255617754307054e-01   -6.201210225784785e-02   -8.227174855812190e-01    5.641835967539596e-01    6.951840096458003e-02
 2.480000000000000e+00   -2.587440391547469e+02    1.764006263140456e+02    2.512749018500957e+01   -9.940660948009354e-02   -7.234864836569000e-03   -9.950205941181171e-01   -5.559369592326107e-01   -8.289412048360518e-01    6.156765612550944e-02   -8.252590037980617e-01    5.592889554188032e-01    7.838010587364053e-02
 2.490000000000000e+00   -2.594128978241817e+02    1.750304437044890e+02    2.767995859857193e+01    1.061073908146425e-01    2.716840099134044e-03    9.943509643938971e-01    5.516795982300715e-01    8.318120015124227e-01   -6.114257954342862e-02   -8.272791805129351e-01    5.550508201213743e-01    8.676257587474868e-02
 2.500000000000000e+00   -2.599387638641461e+02    1.738527398249857e+02    3.006328092825876e+01   -1.124077832503313e-01    1.492268163957262e-03   -9.936610404947686e-01   -5.480909245510630e-01   -8.342096778075543e-01    6.074991253971340e-02   -8.288310012833831e-01    5.514453613782577e-01    9.458955928628285e-02
 2.510000000000000e+00   -2.603386710451028e+02    1.728581271889613e+02    3.225588844591616e+01    1.182398953107068e-01   -5.359016797352083e-03    9.929705977986140e-01    5.451318893985934e-01    8.361716813884162e-01   -6.039985431590431e-02   -8.299702104994957e-01    5.484416105481317e-01    1.017902230215623e-01
 2.520000000000000e+00   -2.606302862272330e+02    1.720351230772392e+02    3.423803331066030e+01   -1.235411482316370e-01    8.852389143746545e-03   -9.922999646763589e-01   -5.427562146672307e-01   -8.377372734744695e-01    6.009951803667136e-02   -8.307546425585678e-01    5.460017361104484e-01    1.082997139042460e-01
 2.530000000000000e+00   -2.608317050423388e+02    1.713702521397927e+02    3.599194153329911e+01    1.282548611361561e-01   -1.194387441003699e-02    9.916693170889462e-01    5.409111259734045e-01    8.389474325154767e-01   -5.985281338782772e-02   -8.312435529927822e-01    5.440813811713496e-01    1.140596610138302e-01
 2.540000000000000e+00   -2.609612496387686e+02    1.708481665387084e+02    3.750194774452547e+01   -1.323307224470436e-01    1.460759245914857e-02   -9.910979760527293e-01   -5.395381280629807e-01   -8.398447701792792e-01    5.966045897711993e-02   -8.314969562553098e-01    5.426300583663252e-01    1.190186182724965e-01
 2.550000000000000e+00   -2.610372703574011e+02    1.704517824493481e+02    3.875461167421471e+01    1.357251499293766e-01   -1.682046638641802e-02    9.906037328739515e-01    5.385738041300108e-01    8.404734454970639e-01   -5.952012194007063e-02   -8.315749762832598e-01    5.415915982752761e-01    1.231324469711630e-01
 2.560000000000000e+00   -2.610779530272018e+02    1.701624317361411e+02    3.973881635643114e+01   -1.384015446706361e-01    1.856244180936614e-02   -9.902022259031027e-01   -5.379506221712326e-01   -8.408790627056038e-01    5.942667755689902e-02   -8.315372153651730e-01    5.409046474703040e-01    1.263646382804298e-01
 2.570000000000000e+00   -2.611011333952596e+02    1.699600276274907e+02    4.044584814446121e+01    1.403304467608815e-01   -1.981674837072727e-02    9.899063906210988e-01    5.375977335424895e-01    8.411085387341786e-01   -5.937257746587448e-02   -8.314421462740478e-01    5.405032123401031e-01    1.286865760257084e-01
 2.580000000000000e+00   -2.611241200429573e+02    1.698232432243173e+02    4.086945865558737e+01   -1.414896023512212e-01    2.057019569169391e-02   -9.897260022209543e-01   -5.374417512692469e-01   -8.412099273895747e-01    5.934831126801345e-02   -8.313465320899752e-01    5.403172448737541e-01    1.300777401171742e-01
 2.590000000000000e+00   -2.611635269902753e+02    1.697297016827949e+02    4.100590877107974e+01    1.418639531277932e-01   -2.081349301457575e-02    9.896673265840629e-01    5.374074982732580e-01    8.412321890534795e-01   -5.934294310573820e-02   -8.313048776481157e-01    5.402732666033996e-01    1.305258510492386e-01
 2.600000000000000e+00   -2.612351170562562e+02    1.696561769082025e+02    4.085399479839455e+01   -1.414455600066873e-01    2.054157918942447e-02   -9.897328917820917e-01   -5.374187183979238e-01   -8.412248970579136e-01    5.934470222274504e-02   -8.313689161069291e-01    5.402950268990303e-01    1.300269558182066e-01
 2.610000000000000e+00   -2.613536569261383e+02    1.695788035788554e+02    4.041505686647936e+01    1.402334730595260e-01   -1.975394756410185e-02    9.899213880838356e-01    5.373987458261407e-01    8.412378747623650e-01   -5.934160468213880e-02   -8.315871337491124e-01    5.403041917460977e-01    1.285854554936745e-01
 2.620000000000000e+00   -2.615327847745185e+02    1.694732952829683e+02    3.969296957805685e+01   -1.382335593272342e-01    1.845494885006843e-02   -9.902277000443801e-01   -5.372711310819113e-01   -8.413207606185648e-01    5.932208235226733e-02   -8.320043357943308e-01    5.402210590236565e-01    1.262140745193586e-01
 2.630000000000000e+00   -2.617848912076062e+02    1.693151694944302e+02    3.869411489232013e+01    1.354582993362183e-01   -1.665405419874884e-02    9.906430697361125e-01    5.369602241855236e-01    8.415225020597753e-01   -5.927559502966197e-02   -8.326612557231666e-01    5.399652961100843e-01    1.229337716587868e-01
 2.640000000000000e+00   -2.621210142141651e+02    1.690799780344420e+02    3.742733716490897e+01   -1.319265618389276e-01    1.436606061584535e-02   -9.911553856889594e-01   -5.363917176083171e-01   -8.418907827618666e-01    5.919320212854989e-02   -8.335942103694335e-01    5.394566953894194e-01    1.187735923430569e-01
 2.650000000000000e+00   -2.625507487510749e+02    1.687435415647323e+02    3.590388023663098e+01    1.276633646546519e-01   -1.161122146140619e-02    9.917495877779343e-01    5.354931533673511e-01    8.424713915576972e-01   -5.906807174723087e-02   -8.348348028326691e-01    5.386159428947850e-01    1.137704620667806e-01
 2.660000000000000e+00   -2.630821715319408e+02    1.682821865360484e+02    3.413730644512004e+01   -1.226996275541812e-01    8.415286166109490e-03   -9.924081742676606e-01   -5.341943998594348e-01   -8.433075449015620e-01    5.889590705059568e-02   -8.364096750730324e-01    5.373653949300190e-01    1.079689204165679e-01
 2.670000000000000e+00   -2.637217815319087e+02    1.676729828755360e+02    3.214339744080061e+01    1.170719210278167e-01   -4.809435388510164e-03    9.931117936237344e-01    5.324281048120874e-01    8.444391781348395e-01   -5.867527276076845e-02   -8.383403118734061e-01    5.356298570464504e-01    1.014207953449005e-01
 2.680000000000000e+00   -2.644744566645360e+02    1.668939805427381e+02    2.994003672569097e+01   -1.108222125819915e-01    8.301006273254627e-04   -9.938399006519192e-01   -5.301301310085300e-01   -8.459022237569339e-01    5.840780800820879e-02   -8.406428976647710e-01    5.333373592515753e-01    9.418481741940241e-02
 2.690000000000000e+00   -2.653434270229679e+02    1.659244429217572e+02    2.754707390520992e+01    1.039976100473168e-01    3.481339314697139e-03    9.945714541336105e-01    5.272399812175791e-01    8.477278973252970e-01   -5.809831579723466e-02   -8.433282275064009e-01    5.304199207895267e-01    8.632617401770738e-02
 2.700000000000000e+00   -2.663302650035981e+02    1.647450748533942e+02    2.498617075252756e+01   -9.665009933315062e-02   -8.078988710012105e-03   -9.952856314831063e-01   -5.237012180481523e-01   -8.499420133741337e-01    5.775472372672272e-02   -8.464016732690901e-01    5.268142973005981e-01    7.791600379225884e-02
 2.710000000000000e+00   -2.674348925422597e+02    1.633382429535913e+02    2.228062933399572e+01    8.883627224742482e-02    1.291299153861299e-02    9.959625351282548e-01    5.194618832843051e-01    8.525643547505697e-01   -5.738791527663696e-02   -8.498632057848464e-01    5.224627026454416e-01    6.903083222386119e-02
 2.720000000000000e+00   -2.686556055875266e+02    1.616881857218832e+02    1.945520263299399e+01   -8.061703848610120e-02   -1.793020923438344e-02   -9.965838653615259e-01   -5.144749196990597e-01   -8.556081189377261e-01    5.701143573713581e-02   -8.537074733802897e-01    5.173134972161239e-01    5.975194969757481e-02
 2.730000000000000e+00   -2.699891158105545e+02    1.597812108249829e+02    1.653588833672600e+01    7.205731478176049e-02    2.307500978199944e-02    9.971335353433687e-01    5.086985964619588e-01    8.590794642114965e-01   -5.664108159301652e-02   -8.579239368050713e-01    5.113218341621059e-01    5.016473428598846e-02
 2.740000000000000e+00   -2.714306094046723e+02    1.576058768554517e+02    1.354970671284158e+01   -6.322568353056836e-02   -2.829015384313201e-02   -9.975982057591996e-01   -5.020969371375529e-01   -8.629771768371679e-01    5.629438667869860e-02   -8.624970600867079e-01    5.044502546841793e-01    4.035792228115251e-02
 2.750000000000000e+00   -2.729738226601435e+02    1.551531568228745e+02    1.052446379508958e+01    5.419401305620233e-02    3.351775930987174e-02    9.979677192955932e-01    4.946401470159871e-01    8.672924779625975e-01   -5.599002255562023e-02   -8.674065562975407e-01    4.966692234047947e-01    3.042283048170145e-02
 2.760000000000000e+00   -2.746111338111226e+02    1.524165806437770e+02    7.488501412820045e+00   -4.503703202650070e-02   -3.870032182945413e-02   -9.982354185425731e-01   -4.863050342350950e-01   -8.720089854522751e-01    5.574713413589711e-02   -8.726276866011873e-01    4.879575948563168e-01    2.045253527308443e-02
 2.770000000000000e+00   -2.763336704447424e+02    1.493923539643243e+02    4.470435929382652e+00    3.583185143562943e-02    4.378176562316417e-02    9.983983350436462e-01    4.770754169571012e-01    8.771028417138270e-01   -5.558463446848697e-02   -8.781316102709543e-01    4.783030023463627e-01    1.054101462832789e-02
 2.780000000000000e+00   -2.781314315399454e+02    1.460794507829422e+02    1.498887889394186e+00   -2.665742896499888e-02   -4.870849646448191e-02   -9.984572418734037e-01   -4.669425068696784e-01   -8.825430137159024e-01    5.552048464985969e-02   -8.838857826429837e-01    4.677021608999670e-01    7.822602516927993e-04
